seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type
chr12	105150001	105160000	10000	*	chr12	105156726	105156792	67	+	exon:757769	ENST00000332180.9	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105157236	105157322	87	+	exon:757770	ENST00000332180.9	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105152343	105152451	109	+	exon:757801	ENST00000550053.5	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105156726	105156792	67	+	exon:757802	ENST00000550053.5	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105157236	105157322	87	+	exon:757803	ENST00000550053.5	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105152343	105152451	109	+	exon:757834	ENST00000620430.5	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105156726	105156792	67	+	exon:757835	ENST00000620430.5	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105157236	105157322	87	+	exon:757836	ENST00000620430.5	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105152343	105152451	109	+	exon:757858	ENST00000550786.5	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105156726	105156792	67	+	exon:757859	ENST00000550786.5	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105157236	105157322	87	+	exon:757860	ENST00000550786.5	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105152346	105152451	106	+	exon:757862	ENST00000552203.1	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105155110	105155208	99	+	exon:757863	ENST00000552203.1	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105156726	105156792	67	+	exon:757864	ENST00000552203.1	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105157236	105157322	87	+	exon:757865	ENST00000552203.1	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105156507	105156792	286	+	exon:757866	ENST00000551224.1	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105157236	105157322	87	+	exon:757867	ENST00000551224.1	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105156615	105156792	178	+	exon:757870	ENST00000551290.1	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105157236	105157322	87	+	exon:757871	ENST00000551290.1	23325	WASHC4	hg38_genes_exons
chr12	105150001	105160000	10000	*	chr12	105149750	105152342	2593	+	intron:635985	ENST00000332180.9	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105152452	105156725	4274	+	intron:635986	ENST00000332180.9	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105156793	105157235	443	+	intron:635987	ENST00000332180.9	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105157323	105160000	2678	+	intron:635988	ENST00000332180.9	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105149750	105152342	2593	+	intron:636017	ENST00000550053.5	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105152452	105156725	4274	+	intron:636018	ENST00000550053.5	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105156793	105157235	443	+	intron:636019	ENST00000550053.5	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105157323	105160000	2678	+	intron:636020	ENST00000550053.5	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105149750	105152342	2593	+	intron:636049	ENST00000620430.5	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105152452	105156725	4274	+	intron:636050	ENST00000620430.5	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105156793	105157235	443	+	intron:636051	ENST00000620430.5	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105157323	105160000	2678	+	intron:636052	ENST00000620430.5	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105149750	105152342	2593	+	intron:636069	ENST00000550786.5	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105152452	105156725	4274	+	intron:636070	ENST00000550786.5	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105156793	105157235	443	+	intron:636071	ENST00000550786.5	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105157323	105160000	2678	+	intron:636072	ENST00000550786.5	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105152452	105155109	2658	+	intron:636073	ENST00000552203.1	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105155209	105156725	1517	+	intron:636074	ENST00000552203.1	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105156793	105157235	443	+	intron:636075	ENST00000552203.1	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105156793	105157235	443	+	intron:636076	ENST00000551224.1	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105157323	105160000	2678	+	intron:636077	ENST00000551224.1	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105156793	105157235	443	+	intron:636079	ENST00000551290.1	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105157323	105162748	5426	+	intron:636080	ENST00000551290.1	23325	WASHC4	hg38_genes_introns
chr12	105150001	105160000	10000	*	chr12	105152343	105152451	109	+	3UTR:86639	ENST00000550053.5	23325	WASHC4	hg38_genes_3UTRs
chr12	105150001	105160000	10000	*	chr12	105156726	105156792	67	+	3UTR:86640	ENST00000550053.5	23325	WASHC4	hg38_genes_3UTRs
chr12	105150001	105160000	10000	*	chr12	105157236	105157322	87	+	3UTR:86641	ENST00000550053.5	23325	WASHC4	hg38_genes_3UTRs
chr3	28325001	28350000	25000	*	chr3	28348146	28349145	1000	+	promoter:34295	ENST00000420223.5	152098	ZCWPW2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28348149	28349148	1000	+	promoter:34296	ENST00000383768.6	152098	ZCWPW2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28348178	28349177	1000	+	promoter:34297	ENST00000635992.1	152098	ZCWPW2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28332408	28333407	1000	-	promoter:40499	ENST00000429369.5	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28349128	28350127	1000	-	promoter:40500	ENST00000479665.5	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28348791	28349790	1000	-	promoter:40501	ENST00000295748.7	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28327003	28328002	1000	-	promoter:40502	ENST00000476174.2	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28336954	28337953	1000	-	promoter:40503	ENST00000492044.6	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28348973	28349972	1000	-	promoter:40504	ENST00000463512.5	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28348630	28349629	1000	-	promoter:40505	ENST00000334100.10	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28337123	28338122	1000	-	promoter:40506	ENST00000488978.1	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28332438	28333437	1000	-	promoter:40507	ENST00000470234.1	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28349051	28350050	1000	-	promoter:40508	ENST00000420543.6	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28348820	28349819	1000	-	promoter:40509	ENST00000457172.5	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28348925	28349924	1000	-	promoter:40510	ENST00000414162.5	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28338618	28339617	1000	-	promoter:40511	ENST00000462936.1	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28348478	28349477	1000	-	promoter:40512	ENST00000415852.1	64343	AZI2	hg38_genes_promoters
chr3	28325001	28350000	25000	*	chr3	28344146	28348145	4000	+	1to5kb:34295	ENST00000420223.5	152098	ZCWPW2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28344149	28348148	4000	+	1to5kb:34296	ENST00000383768.6	152098	ZCWPW2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28344178	28348177	4000	+	1to5kb:34297	ENST00000635992.1	152098	ZCWPW2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28333408	28337407	4000	-	1to5kb:40499	ENST00000429369.5	64343	AZI2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28349791	28353790	4000	-	1to5kb:40501	ENST00000295748.7	64343	AZI2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28328003	28332002	4000	-	1to5kb:40502	ENST00000476174.2	64343	AZI2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28337954	28341953	4000	-	1to5kb:40503	ENST00000492044.6	64343	AZI2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28349973	28353972	4000	-	1to5kb:40504	ENST00000463512.5	64343	AZI2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28349630	28353629	4000	-	1to5kb:40505	ENST00000334100.10	64343	AZI2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28338123	28342122	4000	-	1to5kb:40506	ENST00000488978.1	64343	AZI2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28333438	28337437	4000	-	1to5kb:40507	ENST00000470234.1	64343	AZI2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28349820	28353819	4000	-	1to5kb:40509	ENST00000457172.5	64343	AZI2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28349925	28353924	4000	-	1to5kb:40510	ENST00000414162.5	64343	AZI2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28339618	28343617	4000	-	1to5kb:40511	ENST00000462936.1	64343	AZI2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28349478	28353477	4000	-	1to5kb:40512	ENST00000415852.1	64343	AZI2	hg38_genes_1to5kb
chr3	28325001	28350000	25000	*	chr3	28349146	28349203	58	+	5UTR:23340	ENST00000420223.5	152098	ZCWPW2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28349149	28349203	55	+	5UTR:23345	ENST00000383768.6	152098	ZCWPW2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28349178	28349203	26	+	5UTR:23348	ENST00000635992.1	152098	ZCWPW2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28348601	28349127	527	-	5UTR:27951	ENST00000479665.5	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28340618	28340622	5	-	5UTR:27952	ENST00000479665.5	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28348601	28348629	29	-	5UTR:27953	ENST00000334100.10	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28340618	28340622	5	-	5UTR:27954	ENST00000334100.10	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28348601	28349050	450	-	5UTR:27955	ENST00000420543.6	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28340618	28340622	5	-	5UTR:27956	ENST00000420543.6	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28348601	28348819	219	-	5UTR:27957	ENST00000457172.5	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28341512	28341647	136	-	5UTR:27958	ENST00000457172.5	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28340618	28340622	5	-	5UTR:27959	ENST00000457172.5	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28348601	28348924	324	-	5UTR:27960	ENST00000414162.5	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28341512	28341596	85	-	5UTR:27961	ENST00000414162.5	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28340618	28340622	5	-	5UTR:27962	ENST00000414162.5	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28348161	28348477	317	-	5UTR:27963	ENST00000415852.1	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28340618	28340622	5	-	5UTR:27964	ENST00000415852.1	64343	AZI2	hg38_genes_5UTRs
chr3	28325001	28350000	25000	*	chr3	28319509	28325142	5634	+	exon:221141	ENST00000466830.5	152100	CMC1	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28349146	28349203	58	+	exon:221174	ENST00000420223.5	152098	ZCWPW2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28349149	28349203	55	+	exon:221180	ENST00000383768.6	152098	ZCWPW2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28349178	28349203	26	+	exon:221190	ENST00000635992.1	152098	ZCWPW2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28332369	28332407	39	-	exon:260349	ENST00000429369.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28326832	28326950	119	-	exon:260350	ENST00000429369.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28348601	28349127	527	-	exon:260353	ENST00000479665.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28340402	28340622	221	-	exon:260354	ENST00000479665.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28338493	28338615	123	-	exon:260355	ENST00000479665.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28337937	28338036	100	-	exon:260356	ENST00000479665.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28336737	28336885	149	-	exon:260357	ENST00000479665.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28332369	28332427	59	-	exon:260358	ENST00000479665.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28326832	28326950	119	-	exon:260359	ENST00000479665.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28348601	28348790	190	-	exon:260361	ENST00000295748.7	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28341512	28341596	85	-	exon:260362	ENST00000295748.7	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28340402	28340601	200	-	exon:260363	ENST00000295748.7	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28338493	28338615	123	-	exon:260364	ENST00000295748.7	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28337937	28338036	100	-	exon:260365	ENST00000295748.7	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28336737	28336885	149	-	exon:260366	ENST00000295748.7	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28332369	28332427	59	-	exon:260367	ENST00000295748.7	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28326832	28326950	119	-	exon:260368	ENST00000295748.7	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28326832	28327002	171	-	exon:260370	ENST00000476174.2	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28336737	28336953	217	-	exon:260372	ENST00000492044.6	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28332369	28332427	59	-	exon:260373	ENST00000492044.6	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28326832	28326950	119	-	exon:260374	ENST00000492044.6	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28348601	28348972	372	-	exon:260376	ENST00000463512.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28340402	28340622	221	-	exon:260377	ENST00000463512.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28338493	28338615	123	-	exon:260378	ENST00000463512.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28337937	28338036	100	-	exon:260379	ENST00000463512.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28336737	28336885	149	-	exon:260380	ENST00000463512.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28332369	28332427	59	-	exon:260381	ENST00000463512.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28326490	28326950	461	-	exon:260382	ENST00000463512.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28348601	28348629	29	-	exon:260383	ENST00000334100.10	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28340402	28340622	221	-	exon:260384	ENST00000334100.10	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28338493	28338615	123	-	exon:260385	ENST00000334100.10	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28337937	28338036	100	-	exon:260386	ENST00000334100.10	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28336737	28336885	149	-	exon:260387	ENST00000334100.10	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28332369	28332427	59	-	exon:260388	ENST00000334100.10	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28331689	28331950	262	-	exon:260389	ENST00000334100.10	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28336737	28337122	386	-	exon:260390	ENST00000488978.1	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28332369	28332427	59	-	exon:260391	ENST00000488978.1	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28331690	28331954	265	-	exon:260392	ENST00000488978.1	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28332369	28332437	69	-	exon:260393	ENST00000470234.1	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28331691	28331950	260	-	exon:260394	ENST00000470234.1	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28348601	28349050	450	-	exon:260395	ENST00000420543.6	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28340402	28340622	221	-	exon:260396	ENST00000420543.6	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28338493	28338615	123	-	exon:260397	ENST00000420543.6	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28337937	28338036	100	-	exon:260398	ENST00000420543.6	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28336737	28336885	149	-	exon:260399	ENST00000420543.6	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28332369	28332427	59	-	exon:260400	ENST00000420543.6	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28331691	28331954	264	-	exon:260401	ENST00000420543.6	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28348601	28348819	219	-	exon:260402	ENST00000457172.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28341512	28341647	136	-	exon:260403	ENST00000457172.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28340402	28340622	221	-	exon:260404	ENST00000457172.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28338493	28338615	123	-	exon:260405	ENST00000457172.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28337937	28338036	100	-	exon:260406	ENST00000457172.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28336737	28336885	149	-	exon:260407	ENST00000457172.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28332369	28332427	59	-	exon:260408	ENST00000457172.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28331826	28331954	129	-	exon:260409	ENST00000457172.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28348601	28348924	324	-	exon:260410	ENST00000414162.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28341512	28341596	85	-	exon:260411	ENST00000414162.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28340402	28340622	221	-	exon:260412	ENST00000414162.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28338493	28338615	123	-	exon:260413	ENST00000414162.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28337937	28338036	100	-	exon:260414	ENST00000414162.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28336737	28336885	149	-	exon:260415	ENST00000414162.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28332369	28332427	59	-	exon:260416	ENST00000414162.5	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28338493	28338617	125	-	exon:260417	ENST00000462936.1	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28337937	28338036	100	-	exon:260418	ENST00000462936.1	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28336828	28336885	58	-	exon:260419	ENST00000462936.1	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28348161	28348477	317	-	exon:260420	ENST00000415852.1	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28340402	28340622	221	-	exon:260421	ENST00000415852.1	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28338546	28338615	70	-	exon:260422	ENST00000415852.1	64343	AZI2	hg38_genes_exons
chr3	28325001	28350000	25000	*	chr3	28349204	28351573	2370	+	intron:186880	ENST00000420223.5	152098	ZCWPW2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28349204	28390497	41294	+	intron:186885	ENST00000383768.6	152098	ZCWPW2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28349204	28413055	63852	+	intron:186894	ENST00000635992.1	152098	ZCWPW2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28319314	28326831	7518	-	intron:219852	ENST00000429369.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28326951	28332368	5418	-	intron:219853	ENST00000429369.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28324455	28326831	2377	-	intron:219854	ENST00000479665.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28326951	28332368	5418	-	intron:219855	ENST00000479665.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28332428	28336736	4309	-	intron:219856	ENST00000479665.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28336886	28337936	1051	-	intron:219857	ENST00000479665.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28338037	28338492	456	-	intron:219858	ENST00000479665.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28338616	28340401	1786	-	intron:219859	ENST00000479665.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28340623	28348600	7978	-	intron:219860	ENST00000479665.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28324455	28326831	2377	-	intron:219861	ENST00000295748.7	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28326951	28332368	5418	-	intron:219862	ENST00000295748.7	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28332428	28336736	4309	-	intron:219863	ENST00000295748.7	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28336886	28337936	1051	-	intron:219864	ENST00000295748.7	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28338037	28338492	456	-	intron:219865	ENST00000295748.7	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28338616	28340401	1786	-	intron:219866	ENST00000295748.7	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28340602	28341511	910	-	intron:219867	ENST00000295748.7	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28341597	28348600	7004	-	intron:219868	ENST00000295748.7	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28324455	28326831	2377	-	intron:219869	ENST00000476174.2	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28324455	28326831	2377	-	intron:219870	ENST00000492044.6	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28326951	28332368	5418	-	intron:219871	ENST00000492044.6	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28332428	28336736	4309	-	intron:219872	ENST00000492044.6	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28326951	28332368	5418	-	intron:219873	ENST00000463512.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28332428	28336736	4309	-	intron:219874	ENST00000463512.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28336886	28337936	1051	-	intron:219875	ENST00000463512.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28338037	28338492	456	-	intron:219876	ENST00000463512.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28338616	28340401	1786	-	intron:219877	ENST00000463512.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28340623	28348600	7978	-	intron:219878	ENST00000463512.5	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28331951	28332368	418	-	intron:219879	ENST00000334100.10	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28332428	28336736	4309	-	intron:219880	ENST00000334100.10	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28336886	28337936	1051	-	intron:219881	ENST00000334100.10	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28338037	28338492	456	-	intron:219882	ENST00000334100.10	64343	AZI2	hg38_genes_introns
chr3	28325001	28350000	25000	*	chr3	28338616	28340401	1786	-	intron:219883	ENST00000334100.10	64343	AZI2	hg38_genes_introns
