seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type
chr2	111110001	111120000	10000	*	chr2	111114378	111118377	4000	+	1to5kb:21725	ENST00000432179.1	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111115914	111119913	4000	+	1to5kb:21726	ENST00000337565.9	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111115914	111119913	4000	+	1to5kb:21727	ENST00000357757.6	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111115914	111119913	4000	+	1to5kb:21728	ENST00000308659.12	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111115914	111119913	4000	+	1to5kb:21729	ENST00000610735.4	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111115914	111119913	4000	+	1to5kb:21730	ENST00000615946.4	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111115914	111119913	4000	+	1to5kb:21731	ENST00000619294.4	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111115914	111119913	4000	+	1to5kb:21732	ENST00000620862.4	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111115914	111119913	4000	+	1to5kb:21733	ENST00000621302.4	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111115914	111119913	4000	+	1to5kb:21734	ENST00000622509.4	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111115914	111119913	4000	+	1to5kb:21735	ENST00000622612.4	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111115929	111119928	4000	+	1to5kb:21736	ENST00000393256.7	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111117670	111121669	4000	+	1to5kb:21737	ENST00000393252.3	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111117694	111121693	4000	+	1to5kb:21738	ENST00000433098.5	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111118746	111122745	4000	+	1to5kb:21739	ENST00000405953.5	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111118746	111122745	4000	+	1to5kb:21740	ENST00000639340.1	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111118746	111122745	4000	+	1to5kb:21741	ENST00000640419.1	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111118746	111122745	4000	+	1to5kb:21742	ENST00000361493.10	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111118746	111122745	4000	+	1to5kb:21743	ENST00000415458.5	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111118746	111122745	4000	+	1to5kb:21744	ENST00000436733.5	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111118746	111122745	4000	+	1to5kb:21745	ENST00000437029.5	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111118746	111122745	4000	+	1to5kb:21746	ENST00000452231.5	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111118746	111122745	4000	+	1to5kb:21747	ENST00000431217.1	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111118746	111122745	4000	+	1to5kb:21748	ENST00000439718.1	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111118752	111122751	4000	+	1to5kb:21749	ENST00000438054.1	10018	BCL2L11	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111115186	111119185	4000	-	1to5kb:29705	ENST00000376593.2	400997	ACOXL-AS1	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111116589	111120588	4000	-	1to5kb:29706	ENST00000418615.1	400997	ACOXL-AS1	hg38_genes_1to5kb
chr2	111110001	111120000	10000	*	chr2	111119378	111119569	192	+	5UTR:14584	ENST00000432179.1	10018	BCL2L11	hg38_genes_5UTRs
chr2	111110001	111120000	10000	*	chr2	111117616	111118222	607	+	exon:137722	ENST00000439055.5	55289	ACOXL	hg38_genes_exons
chr2	111110001	111120000	10000	*	chr2	111117616	111117692	77	+	exon:137770	ENST00000441974.1	55289	ACOXL	hg38_genes_exons
chr2	111110001	111120000	10000	*	chr2	111119378	111119569	192	+	exon:137774	ENST00000432179.1	10018	BCL2L11	hg38_genes_exons
chr2	111110001	111120000	10000	*	chr2	111114139	111114185	47	-	exon:186870	ENST00000376593.2	400997	ACOXL-AS1	hg38_genes_exons
chr2	111110001	111120000	10000	*	chr2	111115520	111115588	69	-	exon:186873	ENST00000418615.1	400997	ACOXL-AS1	hg38_genes_exons
chr2	111110001	111120000	10000	*	chr2	111114139	111114298	160	-	exon:186874	ENST00000418615.1	400997	ACOXL-AS1	hg38_genes_exons
chr2	111110001	111120000	10000	*	chr2	111112934	111113157	224	-	exon:186875	ENST00000418615.1	400997	ACOXL-AS1	hg38_genes_exons
chr2	111110001	111120000	10000	*	chr2	111092967	111117615	24649	+	intron:116007	ENST00000439055.5	55289	ACOXL	hg38_genes_introns
chr2	111110001	111120000	10000	*	chr2	111092967	111117615	24649	+	intron:116047	ENST00000441974.1	55289	ACOXL	hg38_genes_introns
chr2	111110001	111120000	10000	*	chr2	111119570	111123732	4163	+	intron:116050	ENST00000432179.1	10018	BCL2L11	hg38_genes_introns
chr2	111110001	111120000	10000	*	chr2	111036923	111344060	307138	-	intron:157163	ENST00000645030.1	541471	MIR4435-2HG	hg38_genes_introns
chr2	111110001	111120000	10000	*	chr2	111102077	111114138	12062	-	intron:157167	ENST00000376593.2	400997	ACOXL-AS1	hg38_genes_introns
chr2	111110001	111120000	10000	*	chr2	111113158	111114138	981	-	intron:157168	ENST00000418615.1	400997	ACOXL-AS1	hg38_genes_introns
chr2	111110001	111120000	10000	*	chr2	111114299	111115519	1221	-	intron:157169	ENST00000418615.1	400997	ACOXL-AS1	hg38_genes_introns
chr2	111110001	111120000	10000	*	chr2	111117817	111118222	406	+	3UTR:15000	ENST00000439055.5	55289	ACOXL	hg38_genes_3UTRs
chr2	111110001	111120000	10000	*	chr2	111117616	111117692	77	+	3UTR:15007	ENST00000441974.1	55289	ACOXL	hg38_genes_3UTRs
chr8	127180001	127190000	10000	*	chr8	127185244	127186243	1000	-	promoter:89738	ENST00000642100.1	103164619	PCAT2	hg38_genes_promoters
chr8	127180001	127190000	10000	*	chr8	127188844	127189843	1000	-	promoter:89744	ENST00000642088.1	NA	NA	hg38_genes_promoters
chr8	127180001	127190000	10000	*	chr8	127188121	127189120	1000	-	promoter:89751	ENST00000641262.1	103021165	CASC19	hg38_genes_promoters
chr8	127180001	127190000	10000	*	chr8	127188395	127189394	1000	-	promoter:89756	ENST00000641510.1	103021165	CASC19	hg38_genes_promoters
chr8	127180001	127190000	10000	*	chr8	127179839	127180838	1000	-	promoter:89764	ENST00000641357.1	NA	NA	hg38_genes_promoters
chr8	127180001	127190000	10000	*	chr8	127188211	127189210	1000	-	promoter:89772	ENST00000641073.1	NA	NA	hg38_genes_promoters
chr8	127180001	127190000	10000	*	chr8	127189104	127190103	1000	-	promoter:89795	ENST00000641965.1	NA	NA	hg38_genes_promoters
chr8	127180001	127190000	10000	*	chr8	127189053	127190052	1000	-	promoter:89798	ENST00000641392.1	103021165	CASC19	hg38_genes_promoters
chr8	127180001	127190000	10000	*	chr8	127188211	127189210	1000	-	promoter:89804	ENST00000521815.2	103021165	CASC19	hg38_genes_promoters
chr8	127180001	127190000	10000	*	chr8	127186244	127190243	4000	-	1to5kb:89738	ENST00000642100.1	103164619	PCAT2	hg38_genes_1to5kb
chr8	127180001	127190000	10000	*	chr8	127189844	127193843	4000	-	1to5kb:89744	ENST00000642088.1	NA	NA	hg38_genes_1to5kb
chr8	127180001	127190000	10000	*	chr8	127189121	127193120	4000	-	1to5kb:89751	ENST00000641262.1	103021165	CASC19	hg38_genes_1to5kb
chr8	127180001	127190000	10000	*	chr8	127189395	127193394	4000	-	1to5kb:89756	ENST00000641510.1	103021165	CASC19	hg38_genes_1to5kb
chr8	127180001	127190000	10000	*	chr8	127180839	127184838	4000	-	1to5kb:89764	ENST00000641357.1	NA	NA	hg38_genes_1to5kb
chr8	127180001	127190000	10000	*	chr8	127189211	127193210	4000	-	1to5kb:89772	ENST00000641073.1	NA	NA	hg38_genes_1to5kb
chr8	127180001	127190000	10000	*	chr8	127189211	127193210	4000	-	1to5kb:89804	ENST00000521815.2	103021165	CASC19	hg38_genes_1to5kb
chr8	127180001	127190000	10000	*	chr8	127184827	127185243	417	-	exon:556380	ENST00000642100.1	103164619	PCAT2	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556384	ENST00000641912.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556385	ENST00000641912.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556397	ENST00000641421.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556398	ENST00000641421.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127189910	127189982	73	-	exon:556410	ENST00000641701.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556411	ENST00000641701.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556412	ENST00000641701.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127188843	1059	-	exon:556415	ENST00000642088.1	NA	NA	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556423	ENST00000641588.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187797	127187884	88	-	exon:556424	ENST00000641588.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556438	ENST00000641706.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556439	ENST00000641706.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556455	ENST00000641013.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556456	ENST00000641013.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188120	76	-	exon:556461	ENST00000641262.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556462	ENST00000641262.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556468	ENST00000641174.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556469	ENST00000641174.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556476	ENST00000641615.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556477	ENST00000641615.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188394	350	-	exon:556483	ENST00000641510.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556484	ENST00000641510.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556488	ENST00000641578.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556489	ENST00000641578.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556496	ENST00000642010.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556497	ENST00000642010.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556513	ENST00000641487.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556514	ENST00000641487.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556520	ENST00000641604.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556521	ENST00000641604.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556526	ENST00000641056.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556527	ENST00000641056.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556543	ENST00000642126.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556544	ENST00000642126.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556555	ENST00000641365.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556556	ENST00000641365.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127184827	127185770	944	-	exon:556557	ENST00000641365.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127188210	426	-	exon:556570	ENST00000641073.1	NA	NA	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556575	ENST00000641746.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556576	ENST00000641746.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556581	ENST00000641298.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556582	ENST00000641298.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556588	ENST00000641001.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556589	ENST00000641001.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127184827	127185770	944	-	exon:556590	ENST00000641001.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556597	ENST00000641828.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556598	ENST00000641828.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127184827	127185770	944	-	exon:556599	ENST00000641828.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556604	ENST00000642134.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556605	ENST00000642134.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556609	ENST00000641547.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556610	ENST00000641547.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556618	ENST00000641674.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556619	ENST00000641674.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127189910	127189982	73	-	exon:556624	ENST00000641029.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556625	ENST00000641029.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556626	ENST00000641029.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556631	ENST00000641696.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556632	ENST00000641696.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556647	ENST00000641934.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556648	ENST00000641934.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556654	ENST00000641681.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556655	ENST00000641681.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556658	ENST00000641867.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556659	ENST00000641867.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556665	ENST00000641418.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556666	ENST00000641418.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127186163	127186233	71	-	exon:556667	ENST00000641418.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127180362	127180487	126	-	exon:556668	ENST00000641418.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556670	ENST00000641733.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556671	ENST00000641733.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127184739	127185770	1032	-	exon:556672	ENST00000641733.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556675	ENST00000641964.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556676	ENST00000641964.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127184750	127185770	1021	-	exon:556677	ENST00000641964.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556680	ENST00000642142.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556681	ENST00000642142.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127184750	127185770	1021	-	exon:556682	ENST00000642142.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556686	ENST00000641625.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556687	ENST00000641625.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127184755	127185770	1016	-	exon:556688	ENST00000641625.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556692	ENST00000641171.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556693	ENST00000641171.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127184755	127185770	1016	-	exon:556694	ENST00000641171.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556697	ENST00000641880.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556698	ENST00000641880.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127184755	127185770	1016	-	exon:556699	ENST00000641880.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127189910	127189982	73	-	exon:556702	ENST00000641414.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556703	ENST00000641414.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556704	ENST00000641414.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127184756	127185770	1015	-	exon:556705	ENST00000641414.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127189103	1319	-	exon:556706	ENST00000641965.1	NA	NA	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127184761	127185770	1010	-	exon:556707	ENST00000641965.1	NA	NA	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127189910	127190842	933	-	exon:556708	ENST00000641584.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556709	ENST00000641584.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556710	ENST00000641584.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127184761	127185770	1010	-	exon:556711	ENST00000641584.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556716	ENST00000642118.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556717	ENST00000642118.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127185017	127185770	754	-	exon:556718	ENST00000642118.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127189052	1008	-	exon:556719	ENST00000641392.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556720	ENST00000641392.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127185047	127185770	724	-	exon:556721	ENST00000641392.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556723	ENST00000642082.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556724	ENST00000642082.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127185047	127185770	724	-	exon:556725	ENST00000642082.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556728	ENST00000641162.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556729	ENST00000641162.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127185047	127185770	724	-	exon:556730	ENST00000641162.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127189910	127189982	73	-	exon:556733	ENST00000641106.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556734	ENST00000641106.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556735	ENST00000641106.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127185047	127185770	724	-	exon:556736	ENST00000641106.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556741	ENST00000641704.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556742	ENST00000641704.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127185047	127185770	724	-	exon:556743	ENST00000641704.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556747	ENST00000641309.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556748	ENST00000641309.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127185047	127185770	724	-	exon:556749	ENST00000641309.1	100507056	CCAT1	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188210	166	-	exon:556750	ENST00000521815.2	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187781	127187884	104	-	exon:556751	ENST00000521815.2	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127185480	127185770	291	-	exon:556752	ENST00000521815.2	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556755	ENST00000641488.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556756	ENST00000641488.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127185529	127186233	705	-	exon:556757	ENST00000641488.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127189910	127189982	73	-	exon:556762	ENST00000641218.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556763	ENST00000641218.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556764	ENST00000641218.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127185529	127185770	242	-	exon:556765	ENST00000641218.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556772	ENST00000642018.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556773	ENST00000642018.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127185529	127185770	242	-	exon:556774	ENST00000642018.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127189910	127189982	73	-	exon:556779	ENST00000641153.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556780	ENST00000641153.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556781	ENST00000641153.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127185529	127186233	705	-	exon:556782	ENST00000641153.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127188045	127188115	71	-	exon:556788	ENST00000641786.1	103021165	CASC19	hg38_genes_exons
chr8	127180001	127190000	10000	*	chr8	127187785	127187884	100	-	exon:556789	ENST00000641786.1	103021165	CASC19	hg38_genes_exons
